task,split,class_name,class_idx,filename,stem,pair_key,extension,path,relative_path,plane,valid,error,width,height,channels,mode,format,file_size_bytes,sha256,phash,has_expert_mask,expert_mask_path,mask_source,seg_target_valid,filename_prefix,filename_suffix
classification,test,glioma,0,brisc2025_test_00099_gl_co_t1.jpg,brisc2025_test_00099_gl_co_t1,brisc2025test00099glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00099_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00099_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,26032,0965f7c1f03c075eac60f7d4892f7cfc779c01ccf2fff694e92c2f2240898cee,c24d3be43d38e433,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00099_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00100_gl_co_t1.jpg,brisc2025_test_00100_gl_co_t1,brisc2025test00100glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00100_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00100_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,26755,b8cabb32395fbd9010ec802e4863b93d9ea997a77ebd5391c2ca11ea304ee9d3,c00f3f796c9a6564,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00100_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00101_gl_co_t1.jpg,brisc2025_test_00101_gl_co_t1,brisc2025test00101glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00101_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00101_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,27446,eb4ccfc4d5d43ed05d9bb5c426c3559779465cbb2e97a6128ffa689e3797de48,c19d3f4a3c796131,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00101_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00102_gl_co_t1.jpg,brisc2025_test_00102_gl_co_t1,brisc2025test00102glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00102_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00102_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,25509,d310e4edba1ff944a9a39a24e01bad1c7b8e7f033278de00b15b041704053f78,96493e0f39e4783c,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00102_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00103_gl_co_t1.jpg,brisc2025_test_00103_gl_co_t1,brisc2025test00103glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00103_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00103_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,25506,8a8e8d7c3362561c0da7910495f11d57713bd26a5d31571cd4e48711cc073fa6,87d86a3d3964f261,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00103_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00104_gl_co_t1.jpg,brisc2025_test_00104_gl_co_t1,brisc2025test00104glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00104_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00104_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,24080,7dc2255941d23f504ec38582ebd59f1696246859e9782066abe3badec10cad0f,c03f7a702df06565,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00104_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00105_gl_co_t1.jpg,brisc2025_test_00105_gl_co_t1,brisc2025test00105glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00105_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00105_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,24339,3f5c0df7213f1349e178b4ea5e7b1ae7168389e08ed50aa7a4f98c03c72a3298,c23f386435c133e7,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00105_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00106_gl_co_t1.jpg,brisc2025_test_00106_gl_co_t1,brisc2025test00106glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00106_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00106_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,25357,c9a558f416ed54ee6cf6cf9da4543a8c33056ddeb73fad4b016b324b388ba20f,c41f3a782de168b5,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00106_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00107_gl_co_t1.jpg,brisc2025_test_00107_gl_co_t1,brisc2025test00107glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00107_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00107_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,25466,3d0254bee619c6676a2cb89a53e458123e6a40bdc1f5f51179b3240d6fa73581,c41b7af029a567a6,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00107_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00108_gl_co_t1.jpg,brisc2025_test_00108_gl_co_t1,brisc2025test00108glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00108_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00108_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,23480,ae926d6c5e0601d1fd2d452de6eaa3a03b8cb0581d52114a1c0890b7c0a1ca56,851e7a6169a167e6,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00108_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00109_gl_co_t1.jpg,brisc2025_test_00109_gl_co_t1,brisc2025test00109glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00109_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00109_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,25994,5cdd84e19ffe78c777333988be53b4037f2f18dd1ccf6e5f731e09ca7a0f07b8,851e6a7839e16d71,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00109_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00110_gl_co_t1.jpg,brisc2025_test_00110_gl_co_t1,brisc2025test00110glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00110_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00110_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,22382,d9f4b45dbd6b4583a3a2a7f3e080221f0e80be285de21fe7e37bd32b5f5d220e,866939656cb173c6,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00110_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00111_gl_co_t1.jpg,brisc2025_test_00111_gl_co_t1,brisc2025test00111glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00111_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00111_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,28013,8d1acbe4dd690fc2b97056cf12458a5f1ea3d6e05e0032e099aa08a84af3359d,851e3ec97938e169,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00111_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00112_gl_co_t1.jpg,brisc2025_test_00112_gl_co_t1,brisc2025test00112glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00112_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00112_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,23329,83d93d01a5ab50c725931cc7c2b82d3d0728bbc2228d79514c90ed2bcd0237ff,c23d39342ce634f3,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00112_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00113_gl_co_t1.jpg,brisc2025_test_00113_gl_co_t1,brisc2025test00113glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00113_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00113_gl_co_t1.jpg,unknown,True,,512,512,3,RGB,JPEG,24807,c731e056bf72715accb0cdf4c79b15006c3c73bc089e876a720ba777f5215241,c29e2f783d613564,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00113_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00114_gl_co_t1.jpg,brisc2025_test_00114_gl_co_t1,brisc2025test00114glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00114_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00114_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19523,b182bc8452d0cacc05b96e099d60c13e88bde7c6c13661450efc8d93d6709db1,926d3a6178e6b133,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00114_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00115_gl_co_t1.jpg,brisc2025_test_00115_gl_co_t1,brisc2025test00115glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00115_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00115_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19554,62002a8e504f212702fcb6cb73aef93d18bd1435b1d73e0a8ed5a83fc8048c32,97696a3d68a73870,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00115_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00116_gl_co_t1.jpg,brisc2025_test_00116_gl_co_t1,brisc2025test00116glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00116_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00116_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20632,66b918f15a13baab788d6b592ce00d40e58779f61666ab184afa201bddecf669,96696e3d69e63860,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00116_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00117_gl_co_t1.jpg,brisc2025_test_00117_gl_co_t1,brisc2025test00117glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00117_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00117_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,21662,3973568a319a82e6d56e314bdcfafa77795bd2076aa6cfb2e9e59005e5274dd5,975a6eb568986561,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00117_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00118_gl_co_t1.jpg,brisc2025_test_00118_gl_co_t1,brisc2025test00118glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00118_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00118_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20314,e897911505360472246911d7c72bfe856d23c986c9b252f0f4bab6a70488b157,97186eb1686db166,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00118_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00119_gl_co_t1.jpg,brisc2025_test_00119_gl_co_t1,brisc2025test00119glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00119_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00119_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20694,b8573d5300527719e95d55e4503314a1cf0169916b788c37c2c2e5ab3b24a97d,c03f6f742df03132,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00119_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00120_gl_co_t1.jpg,brisc2025_test_00120_gl_co_t1,brisc2025test00120glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00120_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00120_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20676,bd5d39524c7204ea272cf1a3313a232d65c17d784bd1d3d576b790512b8291e7,95c87a2f699c3964,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00120_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00121_gl_co_t1.jpg,brisc2025_test_00121_gl_co_t1,brisc2025test00121glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00121_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00121_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19842,22e6ce785d5be9241f30dc8d070127eb89d6341e66aeb0f2f9fd1c2e5e27756e,d28d3b786d31e530,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00121_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00122_gl_co_t1.jpg,brisc2025_test_00122_gl_co_t1,brisc2025test00122glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00122_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00122_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17903,a9fe16be042acc81a47275440f0ff311aa3b27462afbc7fbc53b355eeba3c477,d38d3c706c31a766,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00122_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00123_gl_co_t1.jpg,brisc2025_test_00123_gl_co_t1,brisc2025test00123glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00123_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00123_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18429,432e7742528502311b8b4c481d2c7d0b26ccf4eb75717efe5cf55b62cfef0114,956a2f357ca57031,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00123_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00124_gl_co_t1.jpg,brisc2025_test_00124_gl_co_t1,brisc2025test00124glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00124_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00124_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19147,dca6c2c26311bd13aa423142666dbbf2f244d034d28f627ee38793977a563b62,976a6d31649466b6,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00124_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00125_gl_co_t1.jpg,brisc2025_test_00125_gl_co_t1,brisc2025test00125glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00125_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00125_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18809,d1b8f9628310a59f21ee1820c9df5e332e06ed318742fe4e1164fb2ea12fc3af,96696cb463936693,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00125_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00126_gl_co_t1.jpg,brisc2025_test_00126_gl_co_t1,brisc2025test00126glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00126_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00126_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20944,30bc82d29a7db68488ad0fcee2263759d740760d0b71f41b6824a4a282bc11de,96ca7b8d6c1c6439,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00126_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00127_gl_co_t1.jpg,brisc2025_test_00127_gl_co_t1,brisc2025test00127glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00127_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00127_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,22725,469e1c0040036672ce0b88fe461b2e17818a91fa601a46a0822d0b89a851d83b,96c93a8f68ce9638,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00127_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00128_gl_co_t1.jpg,brisc2025_test_00128_gl_co_t1,brisc2025test00128glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00128_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00128_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20213,a4bd109b78fb5a010d786a0c85ef232a40376c3e1716a273031b05109c4e0a60,d22c2f6b3c733434,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00128_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00129_gl_co_t1.jpg,brisc2025_test_00129_gl_co_t1,brisc2025test00129glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00129_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00129_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,16596,dba17ccaa4a0980eac964952968b38049beed45c2513778556a14efdcbcde958,d33c6b3461936693,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00129_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00130_gl_co_t1.jpg,brisc2025_test_00130_gl_co_t1,brisc2025test00130glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00130_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00130_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19944,443578a32e404bc79b511395aa2646cc79100685104767d0447f230deff6edcd,c45a7b1f68953469,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00130_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00131_gl_co_t1.jpg,brisc2025_test_00131_gl_co_t1,brisc2025test00131glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00131_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00131_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17549,995fa9460d3f580a5fdcb4077ea2f43aad17812a49ae887ebab2df9252ea6458,914a6b1f6d9c2d70,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00131_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00132_gl_co_t1.jpg,brisc2025_test_00132_gl_co_t1,brisc2025test00132glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00132_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00132_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,22184,138ea2d9b80d50f67c5d1aebb2a804fa92ffb09f1210b4507ea9412f30190213,d00f3b5a2d936d34,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00132_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00133_gl_co_t1.jpg,brisc2025_test_00133_gl_co_t1,brisc2025test00133glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00133_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00133_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19399,518988f333ae7801915274469cac0c447e52d5f3744335ec343deb493df3edf5,97316a3878e3253d,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00133_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00134_gl_co_t1.jpg,brisc2025_test_00134_gl_co_t1,brisc2025test00134glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00134_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00134_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,21186,273c5b6358f36722557d1056c6f3d3ea7a96abed9b1f99987699c9f52009734e,c6693e6d69946478,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00134_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00135_gl_co_t1.jpg,brisc2025_test_00135_gl_co_t1,brisc2025test00135glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00135_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00135_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20529,4a7aff23341f7e2cd9c811aa78363bcaabd867a7e5c53ad283c1d148cad97c2a,c39c6bce2dc88d49,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00135_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00136_gl_co_t1.jpg,brisc2025_test_00136_gl_co_t1,brisc2025test00136glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00136_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00136_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,14694,61da15b376f528c18d4eadd0081992eb7ce98bb65315b99d0fb8b66bda0958cd,c33d2cf027c398cb,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00136_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00137_gl_co_t1.jpg,brisc2025_test_00137_gl_co_t1,brisc2025test00137glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00137_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00137_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19513,e4faa80962c2a99771ccd8fb0633f4ee6e841412882f223c9d2315fcf1c3f2d8,976b7aa46cb46131,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00137_gl_co_t1.png,expert,True,brisc2025,t1
classification,test,glioma,0,brisc2025_test_00138_gl_co_t1.jpg,brisc2025_test_00138_gl_co_t1,brisc2025test00138glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00138_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00138_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19159,5d4014bf74d525b80c7fa3c1f3bc09fb42aa4238abb1b2fd086a480c8580250b,d26d2f7030c63bc3,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00138_gl_co_t1.png,expert,True,brisc2025,t1
