split,pair_key,image_path,mask_path,image_valid,mask_valid,image_width,image_height,mask_width,mask_height,size_match,mask_empty,tumor_pixels,total_pixels,tumor_area_ratio,mask_min,mask_max,mask_unique_values,image_sha256,mask_sha256,error,plane,plane_sha_audit,plane_exact_mapping,plane_filename,plane_source,plane_verified
test,brisc2025test00207glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00207_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00207_gl_sa_t1.png,True,True,512,512,512,512,True,False,2402,262144,0.00916290283203125,0,255,16,2d1faf227e19c7c027469eb74b80ac06e0da1b6e9d909fbf836db0e740da0fbb,073e14d0d34c87c970a935db904950bb9178ac5bbe9e8749cef86ec8c521d72a,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00208glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00208_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00208_gl_sa_t1.png,True,True,512,512,512,512,True,False,10424,262144,0.039764404296875,0,255,16,955fd67c748a9b2bad1dad8eeb993cfe124fc007a4665e0983dda7e34daa9575,18e2a88d6cae033a01ee96400f3973bd384de878600d06a41abb04cba7fde2b0,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00209glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00209_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00209_gl_sa_t1.png,True,True,512,512,512,512,True,False,9098,262144,0.03470611572265625,0,255,16,2f28a9237ba6374fc408b06d971ef8d82c3148ff17b7d3312bd38ee0b06ffa35,571e7d00727f66c2e194d81afd84aa1edba79640ae168f48f2ba87bfab95c917,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00210glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00210_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00210_gl_sa_t1.png,True,True,512,512,512,512,True,False,12853,262144,0.049030303955078125,0,255,15,32e07290153e2c22725c6ef94de7f2d780da737942b83bb419f30178b6e046d7,f658ff445273745ecbf8109d33251963c15912f0a05a03b9331d7f4b93ad5c05,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00211glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00211_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00211_gl_sa_t1.png,True,True,512,512,512,512,True,False,10549,262144,0.040241241455078125,0,255,15,4ab3ad332f958850eaddc12cb5359d052fbc39c91b2d9edf647cd5517ee9bef0,8d3a48ebb50e60c6be8a94de21ea47cc5952a6202eb9004ce675bc2a3d12fa62,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00212glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00212_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00212_gl_sa_t1.png,True,True,512,512,512,512,True,False,971,262144,0.003704071044921875,0,255,13,69ef3792f543cf37964ad4f68bfa85dded0dbcb53fa516ef149b529c04040651,ea1a88340c4b6c3080a200a2844c77a7db8b1357d779a225a1d3572f3d28a2ba,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00213glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00213_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00213_gl_sa_t1.png,True,True,512,512,512,512,True,False,1249,262144,0.004764556884765625,0,255,14,e5f4c2c3b83cf587beb3c4e4860409f08eec49e6e7923946ce47bec36e2f27af,7fd4b444c2f61c7ee0f5bbbe46dd258f3cff79ce3c83154ef3424a56e92506c3,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00214glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00214_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00214_gl_sa_t1.png,True,True,512,512,512,512,True,False,3804,262144,0.0145111083984375,0,255,14,f443f279be74543acfa69f46831c90bac8dfa8372b4be9363930e9a0437aea78,f14eb70a0fba61d8ff1e1164ba1e5b403b684a81f3e3a09f8290f92520868625,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00215glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00215_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00215_gl_sa_t1.png,True,True,512,512,512,512,True,False,3644,262144,0.0139007568359375,0,255,15,41ade67aad4a33f6b2a4fa495b54cc8f40f7ec8328bac947af9e86591b989b8f,42ab2d44888df880d3606d78a7ceabf3cb6951b785c8598f8a8b7d05ba9ab803,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00216glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00216_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00216_gl_sa_t1.png,True,True,512,512,512,512,True,False,9885,262144,0.037708282470703125,0,255,15,ff0ace20f017c3842d7e0454717d84686fe58991e4b19d4594733bf00544b518,271ea288ee5c1235bc9f6a8143b29fbb26800a763c16fa5537a5ceec43baf02a,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00217glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00217_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00217_gl_sa_t1.png,True,True,512,512,512,512,True,False,5128,262144,0.019561767578125,0,255,16,15a2975643bc4368f05ce75490989e07fecc8ba842cd00de7602a3cf1140c7da,5c0aa6e370b99e0c10c8585a169eb914d222162cbcebff48a72d1370e813d618,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00218glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00218_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00218_gl_sa_t1.png,True,True,512,512,512,512,True,False,6807,262144,0.025966644287109375,0,255,15,9f9d27b1a65b1b69a58b83aa4135f88f9186fab8582cb3f4d967ffbdb8e13cb9,e8792be52aed2d480ae1d445d570401bf2d02de1020bb5f61ceaff69d8994518,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00219glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00219_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00219_gl_sa_t1.png,True,True,512,512,512,512,True,False,3071,262144,0.011714935302734375,0,255,16,af4d49e1afe8d1e36b5ed2df9d094b0561eda0bb05e7be525a295ed97b00f5b7,b18847073de328656ec07c19d82ca7f4d75f08ded911cf30c00d1ab63a7d34e5,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00220glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00220_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00220_gl_sa_t1.png,True,True,512,512,512,512,True,False,8741,262144,0.033344268798828125,0,255,16,44d2b1cba57acac1f2d0e6d4ddc8398cd7b3ed5ebd20b39b0ceeffcf78e974dd,34dd0e09b84801c966184919e85e0eab1d3699d516ae1be7a4bce72a45a2d288,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00221glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00221_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00221_gl_sa_t1.png,True,True,512,512,512,512,True,False,5624,262144,0.021453857421875,0,255,15,203e8f3e1deff766231b6a243e65a209caee743c0a9379f8e71bc8e321658057,43017316a8cd0440b8458f9b87bf8329dfb7d14210f2563017da7f8c46daf923,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00222glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00222_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00222_gl_sa_t1.png,True,True,512,512,512,512,True,False,17257,262144,0.06583023071289062,0,255,15,1bbcd22f24f549fd51865f1c1e8f340a90fabf8e6eeccc7c1845a424a8edd657,6d63db8de8eebe7291998e2a83c696ef1eb04726ebfc3c4b19f8d9a682f22da0,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00223glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00223_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00223_gl_sa_t1.png,True,True,512,512,512,512,True,False,2407,262144,0.009181976318359375,0,255,16,9d97808177a2df4485d43a6a367d9ed9c8b1e3ed90202a0f135c0ce3f43bc5a3,ab1b21d2017bb414415eb4479b31b5f19db636eda44f9df5ac7f2a1ba1d48494,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00224glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00224_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00224_gl_sa_t1.png,True,True,512,512,512,512,True,False,452,262144,0.0017242431640625,0,255,12,3856b5149f603ce194a193543c09f3619df0051291136cb8eebcae419227b7d1,d1500eb3edde4dea36d10bbf8e5c1c74d1a894aaf4db8276e40b2eb4ef248f32,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00225glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00225_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00225_gl_sa_t1.png,True,True,512,512,512,512,True,False,1208,262144,0.004608154296875,0,255,13,6f4752b24a8c033c67393679789dc3ee430a451ae2151c5a02f4b230963a5b5e,1c7fc3d65bf3aec1bd827024fbadff20bc127796f2d2cae18c2bb8e827933b05,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00226glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00226_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00226_gl_sa_t1.png,True,True,512,512,512,512,True,False,3344,262144,0.01275634765625,0,255,14,b5393d3baed219c641af40f24d5750ee867905da184461858da29f776dbe274a,ed0ee362a78d1490d6e897f1f96caabf5aba54251402f9490cfbb52d3d0e9d27,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00227glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00227_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00227_gl_sa_t1.png,True,True,512,512,512,512,True,False,1426,262144,0.00543975830078125,0,255,14,e401568cd3fb09dbe9d37608b1ae967cedfe49a7286c850af3ab9d017114da16,77afce7dd524b488657171e661c2e2db6cbcb3e99a7e9f7583981cdfdce9ca53,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00228glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00228_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00228_gl_sa_t1.png,True,True,512,512,512,512,True,False,1697,262144,0.006473541259765625,0,255,14,677e94c63225f0e593fae5f586ba02f3d2d282fe37c8927fffb9bc018bd4677c,9a4d8c4d1b75b3642b0474ae19d581f231a95633d8624fe072a0fafee7b8c1c3,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00229glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00229_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00229_gl_sa_t1.png,True,True,512,512,512,512,True,False,1935,262144,0.007381439208984375,0,255,16,5180e997ae1bc6d2f385826173b0b9e0bcb834ae7ff467e22e030965b51188c9,f1b6f18698c4613a5f81d7ec8100c37a68563b7b1e8cf9b7f432b4b26b3bc9b5,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00230glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00230_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00230_gl_sa_t1.png,True,True,512,512,512,512,True,False,5676,262144,0.0216522216796875,0,255,16,2597450f93f5f21dbd723a0f5fa304e02ceba919368f71b4f634bcacc28b4ec0,8a20a00cfbb90f4371510941fb4d081017a13c5d9fc7593369b9d75f511768aa,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00231glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00231_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00231_gl_sa_t1.png,True,True,512,512,512,512,True,False,5609,262144,0.021396636962890625,0,255,16,7bd1be27ec69d8922afb4acfcaf7752e1f593acf84e8a8e979c4047e58aa0c1f,85bbe9c60ebcd11e77c7ebf21a299aa77d951dcbf4589a9567101c411e1f8fec,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00232glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00232_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00232_gl_sa_t1.png,True,True,512,512,512,512,True,False,2353,262144,0.008975982666015625,0,255,15,533249d05f632bff356892c9462f4f7e66b27773c98fa3c02c19660196c4767a,eacc52a9568b1a13acba1cb370acd89c52863488a12f0ee85e862395fc0fdb77,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00233glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00233_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00233_gl_sa_t1.png,True,True,512,512,512,512,True,False,3374,262144,0.01287078857421875,0,255,16,a5450c3f40272842ada55af84b4f4cb4bf5078bf670d0f698e692a21fa5137f4,5844416dc95d27264f18975ee66bac22d8578b7c41273a58c5d13f48979d1820,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00234glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00234_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00234_gl_sa_t1.png,True,True,512,512,512,512,True,False,3049,262144,0.011631011962890625,0,255,14,53a029358cd25a43f012cfc4d898452b5511a4f11efd22da8ef3456fa891c9ca,97504d2a81f7b2dcf4950ee45a31ae0f9cf1bafb0422d55a49b1e611627a671b,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00235glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00235_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00235_gl_sa_t1.png,True,True,512,512,512,512,True,False,2657,262144,0.010135650634765625,0,255,16,c383ffac14bfe053162381377471fdc69710b15fb057259a0a02a0e66c1c8d3e,e4abae13e6ae0747236e0271340e546611f3ec42cdabbf985e9a0c94a31b27e3,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00236glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00236_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00236_gl_sa_t1.png,True,True,512,512,512,512,True,False,5475,262144,0.020885467529296875,0,255,16,eedd4dbe8c7eedc46a158a685ceeba157a92e99a0cdcb1cdcacc2b329236f2a0,221186bd4468b81410db2a66fe602294cbe0c2f1999dcc32a04de798cb6865cf,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00237glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00237_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00237_gl_sa_t1.png,True,True,512,512,512,512,True,False,2293,262144,0.008747100830078125,0,255,16,829e3fc8a8c1e8415a9ba575dfc555951ef1f4221bd453dd7302ce007787be71,dfe4f42541f80caae2d1a57dfe512aa31bbc1c0c2b646d5ddfeff1e0cada6240,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00238glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00238_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00238_gl_sa_t1.png,True,True,512,512,512,512,True,False,21889,262144,0.08349990844726562,0,255,16,20ea7aecd2fe9d9dd5a40f1f51364de6e2905d8f04add9429c38b4d344b7607f,2c30587a40575e8a5b0910925131d8dfda863da3ab9a3c3ae42c1fc6fcb9e9e3,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00239glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00239_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00239_gl_sa_t1.png,True,True,512,512,512,512,True,False,22553,262144,0.08603286743164062,0,255,16,929c889b61ded97e5e0e300b34a9ff3203803db73bbbebcc32b388f668d7cbec,27220956e8517a603aeca96aa9cb5c9ae5d67b9bb73466dc30abb1d14dd81c7b,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00240glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00240_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00240_gl_sa_t1.png,True,True,512,512,512,512,True,False,3763,262144,0.014354705810546875,0,255,16,9cd44bae45ad9ac2e91fefe9e9b4262e3285d28dc5237ea0b6f948991cf0e50c,dbd77c9f34bc1f50bd198c4ae0206d479905c24d2d107f9a9657956cd9e07c92,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00241glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00241_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00241_gl_sa_t1.png,True,True,512,512,512,512,True,False,5222,262144,0.01992034912109375,0,255,15,b56b0558e6a73d3aa552595eda9fd9957bd32b084c817ca3d5b8734e23965416,23c585e5ea1c6d941f27d3c2bf06dd661a4ab03a8814baab2c884987b9f524b3,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00242glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00242_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00242_gl_sa_t1.png,True,True,512,512,512,512,True,False,2559,262144,0.009761810302734375,0,255,15,b137e70ffe6bf402409ea946e35d2d7f27795764a9706ae2ee350140172406de,f65592aca3bc714389cf382efe7b65206cdb7a710ec3aaf811b8e8a6a6aea5ba,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00243glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00243_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00243_gl_sa_t1.png,True,True,512,512,512,512,True,False,7257,262144,0.027683258056640625,0,255,15,ea065137d49a22385b495278744691a6a6c5ff30104e70db0faa4fb96cf22dfb,1fb76a2e0bcba64ff10d1a30257da9924c63518233a852d21d9fb4e7e1cb91f3,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00244glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00244_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00244_gl_sa_t1.png,True,True,512,512,512,512,True,False,8959,262144,0.034175872802734375,0,255,16,a65c582b47c8131f0d06ba9c93bc7be2859850dfacf178e6f5c7cdded66cbbb8,e88a84d5a4e02c0abd40f98de1518ab071db5c6b782b02bcb182ae69ca337298,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00245glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00245_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00245_gl_sa_t1.png,True,True,512,512,512,512,True,False,10296,262144,0.039276123046875,0,255,15,5e216f2e45d49c1816374bb551742d364409372c2126988bc4c34f915b2dcb58,3b301a645fe293052caca947245b21c6dc226fe318134d317c1afdaf777554fd,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00246glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00246_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00246_gl_sa_t1.png,True,True,512,512,512,512,True,False,10450,262144,0.03986358642578125,0,255,16,acdc15cc5020bfdc4a5482d22b4af25687b06eee9c305841f84e8738b8b40db3,85189af4f0c20a191ee74e7273e800375af91c8790a3cbe6d1cc8a3bf964f290,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00247glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00247_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00247_gl_sa_t1.png,True,True,512,512,512,512,True,False,5507,262144,0.021007537841796875,0,255,15,99effe9836a101525553004bb5753b88dea4d8bf22dd2dedd407116cc31682f8,5356637913ce3ab4cd2fd9d8c7e4f10c9193b0d615932b71eed8702a719d8b6b,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00248glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00248_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00248_gl_sa_t1.png,True,True,512,512,512,512,True,False,2283,262144,0.008708953857421875,0,255,14,8e2ffc8947d23d2637e5d22d37b053fc3c8c3c38b4ba8694390525a8f2240bb5,244737a75dbd00702e5bd3987485ff60c6cb5135254d6388b6790cb234ee7f67,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00249glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00249_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00249_gl_sa_t1.png,True,True,512,512,512,512,True,False,2196,262144,0.0083770751953125,0,255,15,1e46a4739ad2e62204a1b12942e60b030d6414723e6b431d0f9e35d8e90e47f5,ffdd6ed5b66b19a71c4fc8e48bd3e1944c4cb2f41ba77493f8c55d5bc088ad28,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00250glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00250_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00250_gl_sa_t1.png,True,True,512,512,512,512,True,False,3192,262144,0.012176513671875,0,255,15,5240b2fcba6e764c98550a4ed98253c74692d3a0622193251f1b86404dae27c7,5407a556e39ccad231c89af6911e2edf210ac999c2c145717c4b8a4c8ee78bc6,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00251glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00251_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00251_gl_sa_t1.png,True,True,512,512,512,512,True,False,10379,262144,0.039592742919921875,0,255,16,2417b20f4ce8b56dc9dded3e88d34e8dc49b4587e45901b5934e35067c199832,5dbacaea6ee12539f9fb5c72c5570836fc4a221c3e6b197696e422d636e6965c,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
test,brisc2025test00252glsat1,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\images\brisc2025_test_00252_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00252_gl_sa_t1.png,True,True,512,512,512,512,True,False,16001,262144,0.061038970947265625,0,255,15,71d20538c53237be55983b3ae2ca25695dcb131a75af5b3dc5a7a0aedc8ec2f3,ace61161429cacde6fb95e5c87e2b954e4880a9a6d56c9cdab9442ba414efd9f,,sagittal,sagittal,sagittal,sagittal,brisc_filename_token,True
