model,path,plane,true_idx,pred_idx,correct,confidence,brier
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00515_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.3669e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00516_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.9212499999999996e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00517_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.9431249999999997e-10
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00518_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.0355599999999998e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00519_me_sa_t1.jpg,sagittal,1,1,True,1.0,4.69225e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00520_me_sa_t1.jpg,sagittal,1,1,True,1.0,4.38501e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00521_me_sa_t1.jpg,sagittal,1,1,True,0.9985,3.421872627599838e-06
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00522_me_sa_t1.jpg,sagittal,1,1,True,0.777,0.09923570149444
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00523_me_sa_t1.jpg,sagittal,1,1,True,1.0,6.899000000000001e-10
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00524_me_sa_t1.jpg,sagittal,1,1,True,1.0,7.789e-13
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00525_me_sa_t1.jpg,sagittal,1,1,True,1.0,4.932000000000001e-13
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00526_me_sa_t1.jpg,sagittal,1,1,True,1.0,4.25342676e-08
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00527_me_sa_t1.jpg,sagittal,1,1,True,0.9995,2.904086324999449e-07
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00528_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.6219999999999997e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00529_me_sa_t1.jpg,sagittal,1,1,True,1.0,6.1992e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00530_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.4340856000000002e-09
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00531_me_sa_t1.jpg,sagittal,1,1,True,1.0,2.5489999999999997e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00532_me_sa_t1.jpg,sagittal,1,1,True,1.0,5.4787599999999996e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00533_me_sa_t1.jpg,sagittal,1,0,False,1.0,1.9999269213582915
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00534_me_sa_t1.jpg,sagittal,1,1,True,1.0,9.925e-13
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00535_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.4047976e-09
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00536_me_sa_t1.jpg,sagittal,1,1,True,1.0,3.9116000000000004e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00537_me_sa_t1.jpg,sagittal,1,1,True,1.0,5.141600000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00538_me_sa_t1.jpg,sagittal,1,1,True,1.0,6.842285000000001e-10
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00539_me_sa_t1.jpg,sagittal,1,1,True,1.0,6.10049e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00540_me_sa_t1.jpg,sagittal,1,1,True,1.0,2.1236e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00541_me_sa_t1.jpg,sagittal,1,1,True,1.0,3.7036e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00542_me_sa_t1.jpg,sagittal,1,1,True,1.0,3.20804e-09
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00543_me_sa_t1.jpg,sagittal,1,1,True,1.0,2.357e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00544_me_sa_t1.jpg,sagittal,1,1,True,1.0,2.32560356e-08
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00545_me_sa_t1.jpg,sagittal,1,1,True,1.0,4.2276899999999996e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00546_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.6035999999999998e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00547_me_sa_t1.jpg,sagittal,1,1,True,1.0,4.0492e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00548_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.3396e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00549_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.9892900000000002e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00550_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.180676e-10
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00551_me_sa_t1.jpg,sagittal,1,1,True,1.0,4.705199999999999e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00552_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.8185090000000003e-08
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00553_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.8926899999999997e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00554_me_sa_t1.jpg,sagittal,1,1,True,1.0,3.9999999999999996e-13
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00555_me_sa_t1.jpg,sagittal,1,1,True,1.0,9.601000000000001e-13
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00556_me_sa_t1.jpg,sagittal,1,1,True,1.0,4.02696e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00557_me_sa_t1.jpg,sagittal,1,1,True,1.0,4.1090925e-09
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00558_me_sa_t1.jpg,sagittal,1,1,True,0.9995,5.974573084999449e-07
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00559_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.215226e-10
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00560_me_sa_t1.jpg,sagittal,1,1,True,1.0,1.3036e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00561_no_ax_t1.jpg,axial,3,3,True,1.0,1.0169999999999999e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00562_no_ax_t1.jpg,axial,3,3,True,1.0,6.6915999999999995e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00563_no_ax_t1.jpg,axial,3,3,True,1.0,4.8817e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00564_no_ax_t1.jpg,axial,3,3,True,1.0,5.567200000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00565_no_ax_t1.jpg,axial,3,3,True,1.0,4.2896e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00566_no_ax_t1.jpg,axial,3,3,True,1.0,4.1005e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00567_no_ax_t1.jpg,axial,3,3,True,1.0,4.1705000000000005e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00568_no_ax_t1.jpg,axial,3,3,True,1.0,6.963600000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00569_no_ax_t1.jpg,axial,3,3,True,1.0,6.963600000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00570_no_ax_t1.jpg,axial,3,3,True,1.0,8.049200000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00571_no_ax_t1.jpg,axial,3,3,True,1.0,6.660000000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00572_no_ax_t1.jpg,axial,3,3,True,1.0,5.2500000000000004e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00573_no_ax_t1.jpg,axial,3,3,True,1.0,6.660000000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00574_no_ax_t1.jpg,axial,3,3,True,1.0,6.3636e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00575_no_ax_t1.jpg,axial,3,3,True,1.0,6.17e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00576_no_ax_t1.jpg,axial,3,3,True,1.0,6.17e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00577_no_ax_t1.jpg,axial,3,3,True,1.0,5.2196e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00578_no_ax_t1.jpg,axial,3,3,True,1.0,5.7176e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00579_no_ax_t1.jpg,axial,3,3,True,1.0,6.4952e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00580_no_ax_t1.jpg,axial,3,3,True,1.0,6.860000000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00581_no_ax_t1.jpg,axial,3,3,True,1.0,6.4952e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00582_no_ax_t1.jpg,axial,3,3,True,1.0,5.0955999999999994e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00583_no_ax_t1.jpg,axial,3,3,True,1.0,7.0225e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00584_no_ax_t1.jpg,axial,3,3,True,1.0,6.552500000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00585_no_ax_t1.jpg,axial,3,3,True,1.0,5.074100000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00586_no_ax_t1.jpg,axial,3,3,True,1.0,1.29289e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00587_no_ax_t1.jpg,axial,3,3,True,1.0,6.2216e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00588_no_ax_t1.jpg,axial,3,3,True,1.0,4.9883000000000006e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00589_no_ax_t1.jpg,axial,3,3,True,1.0,8.453600000000001e-10
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00590_no_ax_t1.jpg,axial,3,3,True,1.0,9.485599999999999e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00591_no_ax_t1.jpg,axial,3,3,True,1.0,5.3600000000000006e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00592_no_ax_t1.jpg,axial,3,3,True,1.0,9.341600000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00593_no_ax_t1.jpg,axial,3,3,True,1.0,1.0000000000000001e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00594_no_ax_t1.jpg,axial,3,3,True,1.0,1.7652499999999997e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00595_no_ax_t1.jpg,axial,3,3,True,1.0,1.1099999999999999e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00596_no_ax_t1.jpg,axial,3,3,True,1.0,1.3762500000000002e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00597_no_ax_t1.jpg,axial,3,3,True,1.0,1.2006899999999998e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00598_no_ax_t1.jpg,axial,3,3,True,1.0,1.48425e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00599_no_ax_t1.jpg,axial,3,3,True,1.0,1.2591200000000002e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00600_no_ax_t1.jpg,axial,3,3,True,1.0,8.73e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00601_no_ax_t1.jpg,axial,3,3,True,1.0,1.1578099999999999e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00602_no_ax_t1.jpg,axial,3,3,True,1.0,1.2089999999999999e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00603_no_ax_t1.jpg,axial,3,3,True,1.0,8.8312e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00604_no_ax_t1.jpg,axial,3,3,True,1.0,4.621160000000001e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00605_no_ax_t1.jpg,axial,3,3,True,1.0,8.071599999999999e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00606_no_ax_t1.jpg,axial,3,3,True,1.0,7.97525e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00607_no_ax_t1.jpg,axial,3,3,True,1.0,1.1288899999999997e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00608_no_ax_t1.jpg,axial,3,3,True,1.0,4.929999999999999e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00609_no_ax_t1.jpg,axial,3,3,True,1.0,1.2228100000000001e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00610_no_ax_t1.jpg,axial,3,3,True,1.0,8.721200000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00611_no_ax_t1.jpg,axial,3,3,True,1.0,1.685e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00612_no_ax_t1.jpg,axial,3,3,True,1.0,1.1099999999999999e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00613_no_co_t1.jpg,coronal,3,3,True,1.0,1.1684900000000002e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00614_no_co_t1.jpg,coronal,3,3,True,1.0,1.90676e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00615_no_co_t1.jpg,coronal,3,3,True,1.0,6.484100000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00616_no_co_t1.jpg,coronal,3,3,True,1.0,2.08976e-11
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00617_no_co_t1.jpg,coronal,3,3,True,1.0,6.8852e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00618_no_co_t1.jpg,coronal,3,3,True,1.0,7.82e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00619_no_co_t1.jpg,coronal,3,3,True,1.0,5.149999999999999e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00620_no_co_t1.jpg,coronal,3,3,True,1.0,5.4500000000000004e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00621_no_co_t1.jpg,coronal,3,3,True,1.0,5.142500000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00622_no_co_t1.jpg,coronal,3,3,True,1.0,5.73e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00623_no_co_t1.jpg,coronal,3,3,True,1.0,4.4516e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00624_no_co_t1.jpg,coronal,3,3,True,1.0,5.074100000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00625_no_co_t1.jpg,coronal,3,3,True,1.0,4.1705000000000005e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00626_no_co_t1.jpg,coronal,3,3,True,1.0,4.819999999999999e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00627_no_co_t1.jpg,coronal,3,3,True,1.0,5.2325000000000006e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00628_no_co_t1.jpg,coronal,3,3,True,1.0,4.699599999999999e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00629_no_co_t1.jpg,coronal,3,3,True,1.0,4.7299999999999994e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00630_no_co_t1.jpg,coronal,3,3,True,1.0,5.3816000000000004e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00631_no_co_t1.jpg,coronal,3,3,True,1.0,4.7299999999999994e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00632_no_co_t1.jpg,coronal,3,3,True,1.0,4.819999999999999e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00633_no_co_t1.jpg,coronal,3,3,True,1.0,5.2500000000000004e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00634_no_co_t1.jpg,coronal,3,3,True,1.0,5.7e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00635_no_co_t1.jpg,coronal,3,3,True,1.0,5.9e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00636_no_co_t1.jpg,coronal,3,3,True,1.0,5.4276e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00637_no_co_t1.jpg,coronal,3,3,True,1.0,6.2736e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00638_no_co_t1.jpg,coronal,3,3,True,1.0,4.699599999999999e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00639_no_co_t1.jpg,coronal,3,3,True,1.0,5.8316e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00640_no_co_t1.jpg,coronal,3,3,True,1.0,7.0800000000000005e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00641_no_co_t1.jpg,coronal,3,3,True,1.0,6.17e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00642_no_co_t1.jpg,coronal,3,3,True,1.0,5.032500000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00643_no_co_t1.jpg,coronal,3,3,True,1.0,5.5796e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00644_no_co_t1.jpg,coronal,3,3,True,1.0,5.5796e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00645_no_co_t1.jpg,coronal,3,3,True,1.0,5.6100000000000005e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00646_no_co_t1.jpg,coronal,3,3,True,1.0,5.6276e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00647_no_co_t1.jpg,coronal,3,3,True,1.0,5.5796e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00648_no_co_t1.jpg,coronal,3,3,True,1.0,4.3796e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00649_no_co_t1.jpg,coronal,3,3,True,1.0,5.1296e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00650_no_co_t1.jpg,coronal,3,3,True,1.0,5.308100000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00651_no_co_t1.jpg,coronal,3,3,True,1.0,4.2896e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00652_no_co_t1.jpg,coronal,3,3,True,1.0,5.160000000000001e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00653_no_co_t1.jpg,coronal,3,3,True,1.0,4.9121000000000004e-12
TrustSeg-XAI,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\no_tumor\brisc2025_test_00654_no_co_t1.jpg,coronal,3,3,True,1.0,5.2500000000000004e-12
